start_date,end_year,duration_emergency,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access
2024-04-01,2024,27,Ifo,Kenya,Post-emergency,NA,89,15,NA,0,57,9,NA,8538,102459,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Ifo 2,Kenya,Post-emergency,NA,91,21,NA,NA,11,22,NA,3683,22099,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Dzaleka,Malawi,Post-emergency,758,116,15,83,100,85,4,6,921,48855,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Abala,Niger,Post-emergency,NA,171,11,NA,NA,17,21,45,1664,11650,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Ayerou,Niger,Post-emergency,NA,250,10,NA,NA,0,600,1285,1285,9000,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Centre humanitaire Agadez,Niger,Emergency,NA,NA,22,NA,NA,0,46,92,NA,2686,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Chadakori,Niger,Post-emergency,NA,252,15,NA,NA,8,29,58,330,5282,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Dandaji Makao,Niger,Post-emergency,NA,418,16,NA,NA,8,27,48,261,4180,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Garin Kaka,Niger,Post-emergency,NA,210,18,NA,NA,13,20,54,183,2937,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Ouallam,Niger,Post-emergency,NA,98,16,NA,NA,28,15,101,NA,6500,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Sayam Forage,Niger,Post-emergency,NA,266,10,NA,NA,13,24,149,15587,31174,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Kigeme,Rwanda,Post-emergency,NA,81,15,NA,100,0,34,42,815,14673,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Kiziba,Rwanda,Post-emergency,NA,62,34,NA,100,0,21,59,323,14893,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Mahama,Rwanda,Post-emergency,NA,82,20,100,100,0,19,19,615,63392,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Mugombwa,Rwanda,Post-emergency,NA,75,23,NA,100,0,26,37,NA,11857,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Nyabiheke,Rwanda,Post-emergency,NA,76,14,NA,97,0,16,40,323,11957,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Abuda,Sudan,Post-emergency,NA,66,30,NA,NA,60,6,NA,NA,3560,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Al Jameya,Sudan,Post-emergency,NA,257,12,NA,97,18,24,NA,1805,28882,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Al Kashafa,Sudan,Post-emergency,NA,198,9,NA,91,20,23,NA,NA,20357,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Al Redis 1,Sudan,Post-emergency,NA,216,14,NA,94,21,19,NA,954,15266,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Al Redis 2,Sudan,Post-emergency,NA,228,7,NA,94,7,48,NA,2503,40048,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Alagaya,Sudan,Post-emergency,NA,296,5,NA,81,3,112,NA,3864,61827,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Dabat Bosin,Sudan,Post-emergency,NA,425,4,NA,67,0,154,162,1800,28802,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Girba,Sudan,Post-emergency,NA,214,28,NA,NA,45,9,NA,NA,6409,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Jouri,Sudan,Post-emergency,NA,229,9,NA,89,11,33,NA,NA,14620,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Khor Alwarel,Sudan,Post-emergency,NA,289,9,NA,85,0,197,NA,3447,55164,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Kilo 26,Sudan,Post-emergency,NA,328,32,NA,NA,50,8,NA,NA,9848,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Shagarab I,Sudan,Post-emergency,NA,565,14,NA,NA,7,33,NA,NA,50812,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Um Sangour,Sudan,Post-emergency,NA,NA,6,NA,68,6,70,NA,4254,68078,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Wad Sharife,Sudan,Post-emergency,NA,134,26,NA,NA,42,9,NA,NA,18488,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-01,2024,27,Nyarugusu,Tanzania,Post-emergency,NA,106,19,NA,88,77,6,NA,1487,136850,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Lovua settlement,Angola,Post-emergency,NA,56,22,NA,NA,62,7,17,1235,6176,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Bredjing,Chad,Post-emergency,NA,336,18,NA,100,57,10,NA,13306,53224,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Treguine,Chad,Post-emergency,3646,166,6,NA,100,58,10,NA,4777,28664,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Bambasi,Ethiopia,Post-emergency,NA,141,19,NA,100,53,9,NA,1162,20919,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Fugnido,Ethiopia,Post-emergency,NA,103,16,NA,100,25,22,31,1921,51871,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Fugnido 2,Ethiopia,Post-emergency,NA,NA,0,NA,97,36,15,35,1630,11412,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Kule,Ethiopia,Post-emergency,NA,187,10,NA,100,22,24,34,2685,53716,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Nguenyyiel,Ethiopia,Post-emergency,NA,158,11,NA,100,26,17,17,2666,111996,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Sherkole,Ethiopia,Post-emergency,7794,167,9,NA,100,34,11,11,1235,16056,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Tierkidi,Ethiopia,Post-emergency,NA,259,12,NA,96,23,23,34,2434,73040,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Tsore Camp (Assosa),Ethiopia,Post-emergency,NA,199,11,NA,100,31,14,14,2421,43579,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Arbat,Iraq,Post-emergency,NA,NA,60,100,100,100,5,5,NA,9136,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Basirma,Iraq,Post-emergency,NA,19,20,100,100,100,5,5,NA,9294,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Kawergosk,Iraq,Post-emergency,NA,6,128,100,100,100,6,5,974,7795,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Qushtapa,Iraq,Post-emergency,NA,7,108,100,100,100,6,6,95,8392,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Dagahaley,Kenya,Post-emergency,NA,149,16,NA,92,49,10,NA,10482,125790,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Hagadera,Kenya,Post-emergency,NA,158,17,NA,100,61,8,NA,10942,131312,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Ifo,Kenya,Post-emergency,NA,86,20,NA,99,56,9,NA,8239,98875,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Ifo 2,Kenya,Post-emergency,NA,91,24,NA,NA,10,22,NA,3701,22206,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Dzaleka,Malawi,Post-emergency,754,128,15,NA,NA,85,4,6,916,48575,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Abala,Niger,Post-emergency,NA,171,11,NA,NA,17,21,45,1664,11650,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Ayerou,Niger,Post-emergency,NA,222,10,NA,NA,0,533,1142,1142,8000,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Centre humanitaire Agadez,Niger,Emergency,NA,NA,21,NA,NA,0,47,94,NA,2642,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Chadakori,Niger,Post-emergency,NA,252,11,NA,NA,8,29,58,330,5282,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Dandaji Makao,Niger,Post-emergency,NA,418,16,NA,NA,8,27,48,261,4180,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Garin Kaka,Niger,Post-emergency,NA,210,22,NA,NA,13,20,54,183,2937,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Ouallam,Niger,Post-emergency,NA,98,18,NA,NA,28,15,100,NA,6457,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Sayam Forage,Niger,Post-emergency,NA,266,11,NA,NA,13,24,149,15587,31174,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Kigeme,Rwanda,Post-emergency,NA,81,16,NA,100,0,34,42,815,14677,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Kiziba,Rwanda,Post-emergency,NA,83,35,NA,100,0,22,60,324,14940,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Mahama,Rwanda,Post-emergency,NA,82,20,100,100,0,19,18,496,63505,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Mugombwa,Rwanda,Post-emergency,NA,75,21,NA,100,0,26,37,NA,11841,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Nyabiheke,Rwanda,Post-emergency,NA,76,13,NA,100,0,17,40,324,12021,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Abuda,Sudan,Post-emergency,NA,66,22,NA,NA,60,6,NA,NA,3560,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Al Jameya,Sudan,Post-emergency,NA,257,12,NA,97,18,24,NA,1805,28882,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Al Kashafa,Sudan,Post-emergency,NA,198,9,NA,94,20,23,NA,NA,20357,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Al Redis 1,Sudan,Post-emergency,NA,216,14,NA,98,21,19,NA,954,15266,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Al Redis 2,Sudan,Post-emergency,NA,228,7,NA,94,7,48,NA,2503,40048,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Alagaya,Sudan,Post-emergency,NA,310,5,NA,79,3,112,NA,3864,61827,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Dabat Bosin,Sudan,Post-emergency,NA,425,4,NA,80,4,79,NA,1800,28802,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Girba,Sudan,Post-emergency,NA,214,29,NA,NA,45,9,NA,NA,6409,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Jouri,Sudan,Post-emergency,NA,70,31,NA,88,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Khor Alwarel,Sudan,Post-emergency,NA,289,8,NA,82,0,197,NA,3447,55164,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Kilo 26,Sudan,Post-emergency,NA,328,33,NA,NA,50,8,NA,NA,9848,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Shagarab I,Sudan,Post-emergency,NA,565,13,NA,NA,7,33,NA,NA,50812,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Um Rakuba,Sudan,Post-emergency,NA,53,22,NA,89,11,10,8,348,17795,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Um Sangour,Sudan,Post-emergency,NA,NA,5,NA,74,6,70,NA,4254,68078,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Wad Sharife,Sudan,Post-emergency,NA,134,24,NA,NA,42,9,NA,NA,18488,NA,NA,NA,NA,NA,NA,NA,NA
2024-03-04,2024,27,Nyarugusu,Tanzania,Post-emergency,NA,106,22,NA,87,74,6,NA,1416,137416,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Lovua settlement,Angola,Post-emergency,NA,55,28,NA,NA,62,7,17,1228,6141,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Amnabak,Chad,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Bredjing,Chad,Post-emergency,NA,336,21,NA,100,57,10,NA,13306,53224,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Gaga,Chad,Post-emergency,NA,223,10,NA,100,58,10,70,1947,35051,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Iridimi,Chad,Post-emergency,NA,169,4,NA,98,12,31,227,3942,39420,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Kounoungou,Chad,Post-emergency,NA,117,12,NA,100,24,18,320,2820,28203,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Mile,Chad,Post-emergency,NA,237,6,NA,100,26,17,109,4257,42578,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Oure Cassoni,Chad,Post-emergency,NA,271,10,NA,100,22,15,311,3893,38932,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Touloum,Chad,Post-emergency,NA,181,8,NA,86,14,33,122,4293,42939,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Treguine,Chad,Post-emergency,3646,166,6,NA,0,58,10,NA,4777,28664,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Bambasi,Ethiopia,Post-emergency,NA,140,18,NA,100,53,9,NA,1157,20827,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Sherkole,Ethiopia,Post-emergency,7768,166,11,NA,100,34,11,11,1229,15979,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Tsore Camp (Assosa),Ethiopia,Post-emergency,NA,199,15,NA,100,31,14,14,2415,43476,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Arbat,Iraq,Post-emergency,NA,NA,60,100,100,100,5,5,NA,9136,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Basirma,Iraq,Post-emergency,NA,19,20,100,100,100,5,5,3098,9294,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Kawergosk,Iraq,Post-emergency,NA,6,128,100,100,100,6,5,974,7795,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Qushtapa,Iraq,Post-emergency,NA,7,108,100,100,100,6,6,95,8392,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Dagahaley,Kenya,Post-emergency,NA,149,16,NA,97,49,10,NA,10482,125790,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Hagadera,Kenya,Post-emergency,NA,158,16,NA,99,61,8,NA,10942,131312,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Ifo,Kenya,Post-emergency,NA,86,19,NA,100,56,9,NA,8239,98875,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Ifo 2,Kenya,Post-emergency,NA,91,24,NA,NA,10,22,NA,3701,22206,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Dzaleka,Malawi,Post-emergency,797,126,15,67,67,84,4,6,2418,48371,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Abala,Niger,Post-emergency,NA,160,11,NA,NA,17,21,44,1642,11500,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Centre humanitaire Agadez,Niger,Emergency,NA,NA,22,NA,NA,0,46,92,NA,2599,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Chadakori,Niger,Post-emergency,NA,252,4,NA,NA,8,29,58,330,5282,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Dandaji Makao,Niger,Post-emergency,NA,418,6,NA,NA,8,27,48,261,4180,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Garin Kaka,Niger,Post-emergency,NA,210,11,NA,NA,6,29,54,183,2937,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Sayam Forage,Niger,Post-emergency,NA,269,9,NA,100,13,24,149,15587,31174,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Kigeme,Rwanda,Post-emergency,NA,81,16,NA,100,0,34,42,817,14712,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Kiziba,Rwanda,Post-emergency,NA,85,39,NA,100,0,22,61,333,15338,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Mahama,Rwanda,Post-emergency,NA,82,20,100,100,0,19,18,495,63474,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Mugombwa,Rwanda,Post-emergency,NA,75,26,NA,100,0,25,37,NA,11822,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Nyabiheke,Rwanda,Post-emergency,NA,77,13,NA,97,0,18,41,331,12254,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Abuda,Sudan,Post-emergency,NA,66,25,NA,NA,60,6,NA,NA,3560,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Al Jameya,Sudan,Post-emergency,NA,257,12,NA,97,18,24,NA,1805,28882,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Al Kashafa,Sudan,Post-emergency,NA,198,9,NA,100,20,23,NA,NA,20357,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Al Redis 1,Sudan,Post-emergency,NA,216,14,NA,100,21,19,NA,954,15266,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Al Redis 2,Sudan,Post-emergency,NA,228,7,NA,83,7,48,NA,2503,40048,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Alagaya,Sudan,Post-emergency,NA,326,5,NA,81,3,112,NA,3864,61827,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Dabat Bosin,Sudan,Post-emergency,NA,425,4,NA,87,4,79,NA,1800,28802,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Girba,Sudan,Post-emergency,NA,214,29,NA,NA,45,9,NA,NA,6409,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Jouri,Sudan,Post-emergency,NA,229,9,NA,90,11,33,NA,NA,14620,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Khor Alwarel,Sudan,Post-emergency,NA,289,7,NA,83,0,197,NA,3447,55164,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Kilo 26,Sudan,Post-emergency,NA,328,32,NA,NA,51,8,NA,NA,9848,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Shagarab I,Sudan,Post-emergency,NA,565,13,NA,NA,7,33,NA,NA,50812,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Sirajiya,Sudan,Post-emergency,NA,NA,0,NA,NA,21,18,36,NA,5882,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Tunaydba,Sudan,Post-emergency,NA,52,29,NA,83,13,8,10,539,23746,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Um Gargour,Sudan,Post-emergency,NA,188,30,NA,93,56,7,7,1031,12373,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Um Rakuba,Sudan,Post-emergency,NA,51,23,NA,100,11,10,8,488,17085,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Um Sangour,Sudan,Post-emergency,NA,NA,5,NA,79,6,70,NA,4254,68078,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Wad Sharife,Sudan,Post-emergency,NA,134,26,NA,NA,42,9,NA,NA,18488,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-29,2024,34,Nyarugusu,Tanzania,Post-emergency,NA,106,22,NA,90,77,6,NA,1416,137364,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Amnabak,Chad,Post-emergency,NA,364,4,NA,81,13,29,NA,3129,31298,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Bredjing,Chad,Post-emergency,NA,336,22,NA,100,57,10,NA,13306,53224,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Gaga,Chad,Post-emergency,NA,223,10,NA,100,58,10,70,1947,35051,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Iridimi,Chad,Post-emergency,NA,169,4,NA,96,12,31,227,3929,39296,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Kounoungou,Chad,Post-emergency,NA,117,12,NA,100,24,18,335,2820,28203,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Mile,Chad,Post-emergency,NA,234,7,NA,100,26,17,113,4257,42578,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Oure Cassoni,Chad,Post-emergency,NA,271,11,NA,100,22,15,311,3893,38932,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Touloum,Chad,Post-emergency,NA,174,8,NA,95,13,35,122,4293,42939,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Treguine,Chad,Post-emergency,3646,166,6,NA,100,58,10,NA,4777,28664,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Alemwach,Ethiopia,Post-emergency,NA,230,16,NA,100,2,38,49,525,22065,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Bambasi,Ethiopia,Post-emergency,NA,139,20,NA,100,53,9,NA,1153,20769,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Sherkole,Ethiopia,Post-emergency,7737,166,9,NA,100,34,11,11,1222,15886,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Tsore Camp (Assosa),Ethiopia,Post-emergency,NA,198,11,NA,100,31,14,14,2408,43359,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Arbat,Iraq,Post-emergency,NA,NA,60,100,100,100,5,5,NA,9136,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Basirma,Iraq,Post-emergency,NA,19,20,100,100,100,5,5,NA,9294,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Kawergosk,Iraq,Post-emergency,NA,6,128,100,100,100,6,5,974,7795,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Qushtapa,Iraq,Post-emergency,NA,7,108,100,100,100,6,6,95,8392,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Dagahaley,Kenya,Post-emergency,NA,149,17,NA,95,49,10,NA,10482,125790,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Hagadera,Kenya,Post-emergency,NA,158,14,NA,97,61,8,NA,10942,131312,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Ifo,Kenya,Post-emergency,NA,86,18,NA,98,56,9,NA,12359,98875,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Ifo 2,Kenya,Post-emergency,NA,91,24,NA,NA,11,22,NA,3701,22206,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Dzaleka,Malawi,Post-emergency,794,125,15,NA,100,85,4,6,2409,48182,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Abala,Niger,Post-emergency,NA,120,11,NA,NA,19,20,42,239,11000,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Chadakori,Niger,Post-emergency,NA,252,6,NA,NA,8,29,58,330,5282,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Dandaji Makao,Niger,Post-emergency,NA,418,15,NA,NA,8,27,48,261,4180,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Garin Kaka,Niger,Post-emergency,NA,210,22,NA,NA,6,29,54,183,2937,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Ouallam,Niger,Post-emergency,NA,87,19,NA,NA,29,14,40,2146,6439,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Sayam Forage,Niger,Post-emergency,NA,NA,11,NA,NA,13,24,149,15587,31174,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Kigeme,Rwanda,Post-emergency,NA,81,15,NA,100,0,34,40,817,14721,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Kiziba,Rwanda,Post-emergency,NA,85,42,NA,100,0,22,61,333,15338,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Mahama,Rwanda,Post-emergency,NA,82,20,100,100,0,19,18,494,63339,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Mugombwa,Rwanda,Post-emergency,NA,75,22,NA,100,0,25,37,NA,11790,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Nyabiheke,Rwanda,Post-emergency,NA,78,13,NA,100,0,18,41,334,12367,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Abuda,Sudan,Post-emergency,NA,66,28,NA,NA,60,6,NA,NA,3560,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Al Jameya,Sudan,Post-emergency,NA,266,9,NA,100,18,24,NA,1805,28882,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Al Kashafa,Sudan,Post-emergency,NA,198,9,NA,98,20,23,NA,NA,20357,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Al Redis 1,Sudan,Post-emergency,NA,216,13,NA,100,21,19,NA,954,15266,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Al Redis 2,Sudan,Post-emergency,NA,228,7,NA,85,7,48,NA,2503,40048,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Alagaya,Sudan,Post-emergency,NA,NA,0,NA,NA,0,NA,NA,NA,61827,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Babikir,Sudan,Post-emergency,NA,90,14,NA,62,22,5,10,568,2843,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Dabat Bosin,Sudan,Post-emergency,NA,NA,3,NA,81,4,80,NA,1800,28802,NA,NA,NA,NA,NA,NA,NA,NA
2024-01-01,2024,27,Girba,Sudan,Post-emergency,NA,214,28,NA,NA,44,9,NA,NA,6409,NA,NA,NA,NA,NA,NA,NA,NA
